age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
68,3,128472,16,2,10,0,4,1,0,0,55,39,>50K
24,3,124971,9,4,12,1,4,1,0,0,38,39,<=50K
40,4,344060,15,2,10,0,4,1,0,0,50,39,>50K
43,4,286750,15,2,10,0,2,1,0,0,99,39,>50K
38,3,296999,13,4,3,1,4,0,0,0,70,39,<=50K
45,3,123681,9,2,12,0,4,1,0,0,40,39,>50K
18,3,232024,7,4,6,3,4,1,0,0,55,39,<=50K
57,1,52267,14,2,3,0,4,1,0,0,50,39,>50K
49,3,119182,9,5,7,1,2,0,0,0,35,39,<=50K
25,3,191230,10,4,3,3,4,0,0,0,40,41,<=50K
52,0,23780,10,0,0,1,4,1,0,0,40,39,<=50K
56,3,184553,6,0,2,1,4,1,0,0,56,39,<=50K
26,4,242651,10,4,12,1,4,1,0,0,48,39,<=50K
19,3,246226,9,4,2,1,4,0,0,0,40,39,<=50K
25,4,86745,13,4,0,3,1,0,0,0,40,39,<=50K
25,3,106889,9,2,0,5,4,0,0,0,30,39,<=50K
21,3,460835,9,4,12,2,4,1,0,0,45,39,<=50K
33,6,37070,14,2,10,0,4,1,0,0,60,2,<=50K
31,6,93589,9,0,11,3,3,1,0,0,40,39,<=50K
26,5,213258,9,0,4,4,4,1,0,0,65,39,<=50K
37,6,46814,13,4,10,1,4,1,0,0,38,39,<=50K
29,2,168873,10,0,8,4,4,0,0,0,30,39,<=50K
20,3,284737,10,4,7,3,4,1,0,0,20,39,<=50K
28,3,309620,10,2,12,0,3,1,0,0,60,0,<=50K
49,3,197418,9,6,0,4,4,0,0,0,20,39,<=50K
73,2,132737,6,4,8,1,4,1,0,0,4,39,<=50K
49,3,185041,14,2,3,0,4,1,0,1977,40,39,>50K
51,3,159604,10,2,10,5,4,0,0,0,40,39,>50K
40,3,123557,10,2,12,0,4,1,0,0,40,39,<=50K
24,3,275421,11,4,6,3,4,0,0,0,40,39,<=50K
18,3,167147,8,4,12,3,4,1,0,0,24,39,<=50K
41,3,197583,6,2,14,0,2,1,0,0,40,39,>50K
46,3,175109,9,2,0,0,4,1,0,1485,40,39,>50K
46,3,117502,9,2,0,5,4,0,0,0,40,39,<=50K
64,3,180401,6,2,14,0,4,1,0,0,40,39,>50K
50,5,146603,15,2,10,0,4,1,0,0,40,39,>50K
53,6,143822,14,2,10,0,4,1,0,0,36,39,>50K
21,3,51985,9,4,2,1,4,1,0,0,40,39,<=50K
22,6,48121,10,2,7,0,4,1,0,0,25,39,<=50K
37,3,234807,13,0,3,4,4,0,7430,0,45,39,>50K
39,0,65324,15,4,10,1,4,1,0,0,55,39,>50K
30,3,302149,13,2,12,0,1,1,0,0,40,19,<=50K
25,3,168403,13,4,10,1,4,1,0,1741,40,39,<=50K
26,3,159897,10,4,3,4,2,0,0,0,40,39,<=50K
43,3,416338,13,4,12,1,4,1,0,0,50,39,<=50K
59,3,370615,9,6,0,4,4,0,0,0,60,39,<=50K
27,3,219371,9,3,0,4,4,0,0,0,40,23,<=50K
55,3,120970,6,2,2,0,2,1,0,0,40,39,>50K
20,3,22966,10,4,7,3,4,1,0,0,12,2,<=50K
25,3,34541,11,4,10,1,4,0,0,0,36,2,<=50K
28,3,191027,12,5,7,1,4,1,0,0,40,39,<=50K
29,3,107458,13,4,12,1,4,1,0,0,50,39,<=50K
60,3,121832,7,2,12,0,4,1,0,0,40,39,>50K
37,1,233825,13,2,10,5,4,0,15024,0,50,39,>50K
25,3,73839,7,0,12,3,4,0,0,0,40,39,<=50K
27,3,109165,10,2,2,0,4,1,0,0,60,39,<=50K
50,6,103063,13,2,3,0,4,1,0,0,40,39,>50K
41,5,29762,10,2,4,0,4,1,5013,0,70,39,<=50K
35,3,150125,11,0,7,4,2,0,0,0,40,39,<=50K
21,2,301853,10,4,8,3,4,1,0,0,40,39,<=50K
35,2,296738,7,5,8,1,4,0,6849,0,60,39,<=50K
40,3,118001,9,4,5,1,2,1,0,0,40,39,<=50K
49,3,149337,13,2,3,0,4,1,0,0,40,39,>50K
29,3,36601,13,4,10,1,4,0,0,0,50,39,<=50K
43,1,118600,13,0,10,4,4,0,0,625,40,39,<=50K
39,3,279272,12,4,14,1,2,1,0,0,60,39,<=50K
35,3,181020,9,4,5,3,4,1,0,0,60,39,<=50K
52,3,165998,10,2,6,0,4,1,0,0,40,39,<=50K
25,3,218136,10,4,5,1,2,1,0,0,40,28,<=50K
20,4,182200,9,4,6,3,4,0,0,0,30,39,<=50K
46,3,39363,10,0,7,4,4,0,0,0,10,0,<=50K
24,3,140001,13,4,3,1,4,1,0,0,40,39,<=50K
29,3,193260,13,2,2,2,1,1,0,0,30,19,<=50K
21,3,191243,10,4,7,3,4,1,0,0,40,39,<=50K
37,0,207887,13,0,3,2,4,0,0,0,50,39,<=50K
43,0,211450,9,4,0,3,4,1,0,0,40,39,<=50K
19,3,184759,9,4,0,1,4,0,0,0,26,39,<=50K
47,3,197836,9,2,12,0,4,1,0,0,45,39,<=50K
61,3,232308,9,2,14,0,4,1,0,0,45,39,>50K
21,2,189888,12,4,8,1,4,1,0,0,55,39,<=50K
35,3,301614,9,2,7,0,4,1,0,0,60,39,<=50K
60,3,146674,6,2,5,0,2,1,0,0,40,39,<=50K
27,3,225291,10,4,0,1,4,0,0,0,40,39,<=50K
57,1,148509,13,2,10,0,1,1,0,0,35,19,<=50K
27,3,126060,9,4,3,1,4,0,0,0,40,39,<=50K
19,3,39026,9,4,7,1,4,1,0,0,30,39,<=50K
28,5,33035,8,0,7,4,4,0,0,0,30,39,<=50K
43,3,193494,6,2,0,0,4,1,0,0,40,39,<=50K
63,1,147440,10,0,3,1,4,0,0,0,35,39,<=50K
22,2,153131,10,4,8,3,4,1,0,0,40,39,<=50K
25,3,64671,9,0,5,3,1,0,0,0,40,30,<=50K
35,5,225399,9,4,6,3,4,1,8614,0,40,39,>50K
20,3,174391,9,4,5,3,4,0,0,0,40,39,<=50K
48,3,377757,6,2,12,0,4,1,0,0,70,39,<=50K
30,1,364310,13,4,10,1,2,0,0,0,40,11,<=50K
31,3,110643,13,2,10,0,4,1,0,0,40,39,>50K
20,3,70240,9,4,12,3,1,0,0,0,24,30,<=50K
57,6,32694,14,2,10,0,4,1,0,0,50,39,>50K
41,3,95047,11,2,0,5,4,0,7688,0,44,39,>50K
33,3,264936,9,0,0,2,4,0,0,0,40,39,<=50K
27,3,367329,11,2,4,0,4,1,0,0,40,39,<=50K
34,3,56026,9,2,4,0,4,1,0,0,60,39,>50K
22,3,186452,6,4,2,1,4,1,0,0,30,39,<=50K
50,3,125417,12,2,3,5,2,0,0,0,40,39,>50K
40,5,242082,13,2,10,0,4,1,0,0,45,39,>50K
37,3,31023,9,2,2,0,4,1,0,0,51,39,<=50K
40,2,397346,12,0,8,1,4,1,0,0,40,39,<=50K
53,3,424079,14,2,3,0,4,1,15024,0,55,39,>50K
38,5,108947,10,2,6,0,4,1,7688,0,40,39,>50K
25,6,261979,9,4,10,1,4,1,0,0,40,39,<=50K
51,3,55507,9,2,2,0,2,1,0,0,40,39,<=50K
22,2,291407,8,4,8,3,2,1,0,0,40,39,<=50K
18,3,353358,10,4,7,3,4,1,0,0,16,39,<=50K
41,3,67339,7,2,5,0,4,1,7688,0,40,39,>50K
33,3,235109,9,4,0,4,4,0,0,0,40,39,<=50K
33,3,208180,13,4,12,1,4,0,0,0,40,39,<=50K
67,6,423561,10,2,14,0,4,1,0,0,40,39,<=50K
47,5,145290,9,2,3,0,4,1,0,2415,50,39,>50K
24,3,403671,10,4,6,1,4,1,0,0,40,39,<=50K
29,3,370494,9,4,7,4,4,0,0,0,40,26,<=50K
25,3,267012,11,4,12,1,4,1,0,0,45,39,<=50K
33,3,191856,10,0,0,1,4,0,0,0,40,39,<=50K
55,3,80445,13,2,2,0,4,1,0,0,40,39,<=50K
31,3,379798,10,2,12,0,4,1,0,0,40,39,>50K
32,1,168387,14,2,10,0,4,1,0,0,50,39,<=50K
18,3,301948,9,4,11,3,4,1,34095,0,3,39,<=50K
36,3,274809,9,0,0,4,4,0,0,0,50,39,<=50K
58,3,233193,9,6,0,1,4,0,0,0,27,39,<=50K
34,3,299635,14,2,3,0,4,1,0,1902,50,39,>50K
19,3,236396,7,4,5,1,4,1,0,0,40,39,<=50K
21,3,688355,9,4,0,4,2,0,0,0,40,39,<=50K
36,4,37019,9,4,4,1,4,1,0,0,50,39,<=50K
37,3,148015,13,2,10,5,2,0,15024,0,40,39,>50K
43,3,122975,9,2,6,5,2,0,0,0,21,38,<=50K
52,6,349795,13,2,11,0,4,1,0,0,40,39,<=50K
48,3,229846,11,0,7,1,4,0,0,0,40,0,<=50K
43,3,108945,10,0,10,4,4,0,0,0,38,39,<=50K
22,3,237498,9,4,7,3,4,1,0,0,40,39,<=50K
37,3,324019,12,4,0,1,4,0,0,0,40,39,<=50K
39,3,82488,10,0,12,4,1,0,0,0,38,39,<=50K
54,3,206964,10,2,12,0,4,1,0,0,40,39,>50K
27,3,37088,12,4,7,1,4,1,0,0,40,39,<=50K
21,3,152540,9,4,0,1,4,0,0,0,35,39,<=50K
65,3,143554,10,5,0,1,4,0,0,0,38,39,<=50K
30,3,126242,10,2,7,5,4,0,0,0,40,39,<=50K
22,3,127185,5,4,6,1,4,0,0,0,40,39,<=50K
26,3,164018,13,2,12,0,4,1,4064,0,50,39,<=50K
25,3,210184,7,5,2,3,4,1,0,0,40,39,<=50K
35,2,117528,11,2,8,5,4,0,0,0,40,39,>50K
47,3,124973,11,2,3,0,4,1,15024,0,50,39,>50K
23,3,182117,12,4,7,3,4,1,0,0,60,39,<=50K
42,3,220049,9,2,12,0,2,1,0,0,40,39,>50K
39,5,247975,10,4,2,1,1,1,0,0,30,39,<=50K
55,3,50164,16,2,3,0,4,1,0,0,60,39,>50K
24,6,123160,14,3,10,1,1,0,0,0,10,3,<=50K
46,4,219962,13,2,6,0,4,1,7298,0,40,0,>50K
53,3,79324,9,2,2,0,4,1,0,0,40,39,>50K
44,3,129100,7,5,7,4,2,0,0,0,60,39,<=50K
40,3,210275,9,5,14,4,2,0,0,0,40,39,<=50K
48,3,189462,10,2,2,0,4,1,7688,0,40,39,>50K
26,3,171114,11,5,0,4,4,0,0,0,35,39,<=50K
22,3,201799,9,4,12,3,4,0,0,0,40,39,<=50K
35,2,200426,9,2,8,5,4,0,0,0,12,39,<=50K
20,2,24395,10,4,8,4,4,0,0,0,20,39,<=50K
43,3,191149,9,0,3,1,4,0,0,0,40,39,<=50K
37,1,34173,9,2,7,5,4,0,0,0,25,39,<=50K
30,3,350979,9,2,2,0,1,1,0,0,40,25,<=50K
41,3,147314,9,2,12,0,0,1,0,0,50,39,<=50K
38,3,136081,15,2,10,0,4,1,0,0,60,39,>50K
42,5,373403,9,2,4,0,4,1,0,0,50,39,<=50K
20,3,120601,9,4,14,3,2,1,0,0,40,39,<=50K
36,3,130926,13,0,0,1,4,0,3674,0,40,39,<=50K
32,0,72338,11,4,10,2,1,1,0,0,40,39,<=50K
27,3,129624,13,2,3,0,4,1,0,0,40,39,>50K
25,6,328697,10,0,11,2,4,1,0,0,45,39,<=50K
40,3,191196,14,4,3,1,4,1,0,0,40,39,<=50K
18,2,191117,7,4,8,3,4,1,0,0,25,39,<=50K
49,3,110243,13,2,3,0,4,1,0,0,45,39,>50K
17,3,181580,7,4,7,3,4,0,0,0,16,39,<=50K
29,3,89030,9,4,12,4,4,0,0,0,40,39,<=50K
47,3,345493,15,2,10,0,1,1,99999,0,55,36,>50K
24,5,277700,10,5,5,3,4,1,0,0,45,39,<=50K
29,3,250679,9,4,2,1,4,1,0,0,40,39,<=50K
45,3,168837,10,2,0,5,4,0,0,0,24,2,>50K
30,3,142675,8,2,2,0,4,1,0,0,50,39,<=50K
19,3,299050,10,4,0,3,4,1,0,0,20,39,<=50K
59,3,107833,6,2,14,0,4,1,0,1485,40,39,>50K
41,3,282948,10,2,13,0,2,1,3137,0,40,39,<=50K
28,3,176683,12,4,10,3,4,1,0,0,40,10,<=50K
46,3,34377,12,2,2,0,4,1,0,0,40,39,>50K
40,5,209833,10,2,2,0,4,1,0,0,60,39,<=50K
66,6,41506,6,0,7,1,2,0,0,0,40,39,<=50K
30,1,125159,13,4,10,1,2,1,14084,0,45,0,>50K
44,5,147206,10,4,2,3,4,1,0,0,12,39,<=50K
58,5,93664,9,2,3,0,4,1,15024,0,60,39,>50K
59,3,381851,5,6,7,4,2,0,0,0,40,39,<=50K
35,1,185769,10,2,7,0,4,1,0,0,40,39,<=50K
45,3,186272,5,2,0,0,2,1,5178,0,40,39,>50K
30,3,312667,9,2,14,0,4,1,0,0,40,39,<=50K
33,3,343925,9,4,5,1,2,1,0,0,40,23,<=50K
26,3,195994,10,4,12,1,4,0,0,0,15,39,<=50K
48,3,398843,10,5,12,4,2,0,0,0,35,39,<=50K
31,3,73514,9,4,12,3,1,0,0,0,40,39,<=50K
36,3,288049,9,2,3,0,4,1,0,0,45,39,<=50K
48,3,54759,9,0,10,4,4,0,0,0,38,39,<=50K
30,3,155343,9,2,2,0,4,1,5013,0,40,39,<=50K
33,3,401104,9,2,5,0,4,1,0,0,50,39,>50K
19,2,124884,5,4,8,1,4,0,0,0,25,39,<=50K
37,1,287306,12,2,10,5,2,0,99999,0,40,0,>50K
53,3,113995,13,2,3,0,4,1,0,0,45,39,>50K
18,3,146378,10,4,7,3,4,0,0,0,40,0,<=50K
38,3,111499,10,2,14,0,4,1,7298,0,50,39,>50K
34,3,34374,10,4,7,1,4,1,0,0,50,39,<=50K
45,3,162187,13,2,12,0,4,1,0,0,52,39,>50K
33,1,147654,11,2,10,0,4,1,0,0,60,39,<=50K
35,3,182467,11,2,2,5,4,0,0,0,44,39,<=50K
22,3,183970,9,4,5,3,2,1,0,0,40,39,<=50K
35,3,332588,9,0,7,4,4,0,0,0,30,39,<=50K
45,3,26781,9,2,10,0,0,1,0,0,8,39,<=50K
17,3,48610,7,4,4,3,4,1,0,0,45,39,<=50K
50,3,162632,9,2,3,0,4,1,0,0,45,39,<=50K
38,1,91711,13,2,10,0,4,1,0,0,50,39,>50K
33,3,198003,10,2,2,0,4,1,7298,0,50,39,>50K
46,3,179048,9,2,12,0,4,1,0,0,35,0,<=50K
25,3,262778,13,4,12,1,4,0,6849,0,50,39,<=50K
64,3,102470,9,2,2,0,4,1,0,0,40,39,<=50K
62,5,123170,10,2,3,0,4,1,0,0,10,39,<=50K
32,3,164243,9,2,13,0,4,1,0,0,60,39,>50K
17,3,262511,7,4,12,3,4,1,0,0,20,39,<=50K
61,3,51170,9,2,2,0,4,1,0,0,55,39,<=50K
40,6,91949,16,4,10,1,2,0,0,0,40,39,<=50K
21,3,123727,9,4,3,2,4,0,0,0,40,39,<=50K
39,3,173175,13,2,3,0,4,1,15024,0,50,39,>50K
35,5,120301,10,2,3,0,4,1,0,0,45,39,<=50K
29,3,250967,11,2,10,0,4,1,0,0,40,39,<=50K
27,0,285432,12,4,14,1,2,1,0,0,40,39,<=50K
20,3,36235,12,4,0,1,4,0,0,0,40,39,<=50K
34,2,317219,10,2,8,5,4,0,0,0,20,39,>50K
51,1,110965,14,4,10,3,4,1,0,0,40,39,<=50K
45,3,123283,9,5,6,4,2,0,0,0,15,39,<=50K
20,2,249087,10,4,8,3,4,0,0,0,40,39,<=50K
31,3,152940,10,2,2,0,4,1,0,0,40,39,<=50K
29,3,376680,9,4,13,3,2,1,0,0,40,39,<=50K
56,3,231232,13,2,0,0,4,1,0,0,30,2,<=50K
55,5,168625,10,0,13,1,4,0,0,0,12,39,>50K
26,3,33939,10,4,13,3,4,1,0,0,20,39,<=50K
46,3,155659,10,2,2,0,4,1,15024,0,45,39,>50K
32,1,190228,9,2,7,0,4,1,0,0,40,39,<=50K
28,3,216178,9,2,12,0,4,1,0,0,40,39,<=50K
23,3,155919,5,3,2,1,4,1,0,0,40,26,<=50K
59,3,227386,6,2,2,0,4,1,0,0,40,39,<=50K
26,3,138152,8,4,2,2,3,1,0,0,48,13,<=50K
36,3,167482,6,4,5,1,4,1,0,0,40,39,<=50K
18,3,57957,9,4,12,3,4,0,0,0,15,39,<=50K
33,3,157747,5,0,5,1,4,1,0,0,70,39,<=50K
60,5,88570,11,2,14,5,4,0,0,0,15,11,>50K
40,3,273308,9,0,6,4,4,0,0,0,48,26,<=50K
48,3,216292,9,2,4,0,4,1,0,0,43,39,<=50K
27,5,131298,6,2,2,0,4,1,0,0,48,39,<=50K
19,3,386378,10,4,7,3,4,1,0,0,20,39,<=50K
38,3,179668,13,2,10,0,4,1,0,0,50,39,>50K
26,3,210812,10,0,2,1,4,1,0,0,43,39,<=50K
45,0,311671,11,2,11,0,4,1,3908,0,40,39,<=50K
20,3,215247,10,4,0,3,4,0,0,0,20,39,<=50K
32,0,125856,9,0,2,4,4,1,0,0,40,39,<=50K
22,3,74631,10,4,5,3,4,0,0,0,13,39,<=50K
22,3,24008,9,4,0,1,4,1,0,0,40,39,<=50K
38,6,354591,9,4,7,4,2,0,114,0,38,39,<=50K
34,3,155343,9,2,2,0,4,1,0,1848,50,39,>50K
39,3,245361,13,0,3,1,4,0,0,0,25,39,<=50K
60,2,204486,13,2,8,0,4,1,0,0,8,39,>50K
24,3,314823,9,4,12,3,4,1,0,0,40,6,<=50K
31,3,211334,10,2,2,0,4,1,2407,0,65,39,<=50K
37,5,73199,13,2,12,0,1,1,3137,0,77,40,<=50K
23,3,126550,9,4,2,2,4,1,0,0,40,39,<=50K
31,3,260782,10,2,14,0,4,1,0,1579,45,8,<=50K
29,3,114224,13,2,10,0,4,1,0,0,40,39,>50K
22,6,64292,13,4,10,3,4,0,0,0,43,39,<=50K
69,2,628797,10,6,8,1,4,0,0,0,20,39,<=50K
55,1,219775,9,0,7,4,4,0,0,0,38,39,<=50K
43,3,212894,9,0,2,2,4,1,0,0,40,39,<=50K
29,3,228075,9,4,0,4,4,1,0,0,35,26,<=50K
22,3,239806,11,4,7,2,4,0,0,0,40,26,<=50K
22,3,324637,10,4,12,1,4,1,0,0,42,39,<=50K
25,3,163620,9,2,3,0,4,1,7298,0,84,39,>50K
29,3,194200,10,4,6,3,4,1,0,0,45,39,<=50K
25,6,129200,10,4,14,1,2,1,0,0,40,39,<=50K
33,0,207172,9,4,3,1,4,0,0,0,40,39,<=50K
33,3,135312,13,4,10,1,4,1,0,0,40,39,>50K
31,3,100734,16,4,10,1,4,0,0,0,28,39,<=50K
30,1,226443,14,2,10,0,4,1,0,1887,45,39,>50K
55,3,110871,13,2,12,0,4,1,0,0,40,39,<=50K
36,3,192704,8,4,3,1,4,1,4650,0,50,39,<=50K
47,2,224108,9,6,8,4,4,0,0,0,40,39,<=50K
28,3,78870,13,4,12,1,4,1,8614,0,40,39,>50K
42,3,107762,14,2,10,0,4,1,0,0,40,39,>50K
51,3,183611,12,0,3,4,4,1,0,0,55,11,<=50K
62,1,249078,13,0,10,1,2,0,0,0,40,39,<=50K
65,4,208452,10,2,12,0,4,1,0,0,35,39,>50K
23,3,302195,13,2,10,0,4,1,0,0,40,39,<=50K
60,2,199947,9,2,8,0,4,1,0,0,32,39,<=50K
50,4,174855,9,0,3,4,4,0,0,0,40,39,<=50K
70,2,173736,13,2,8,0,4,1,0,0,6,39,<=50K
32,5,39369,13,2,2,0,4,1,0,0,40,39,<=50K
37,0,196348,10,2,6,0,4,1,0,0,40,39,<=50K
31,3,340917,9,4,2,4,4,1,14344,0,40,39,>50K
54,3,200098,13,0,12,1,2,0,0,0,60,39,<=50K
32,0,127651,13,2,10,0,4,1,0,0,40,39,>50K
31,3,315128,10,4,0,1,4,0,0,0,52,39,<=50K
31,0,206823,13,0,11,1,4,1,0,0,50,39,>50K
65,5,316093,15,0,10,1,4,1,0,1668,40,39,<=50K
30,3,112115,9,2,6,0,4,1,0,0,60,21,>50K
63,2,203821,9,2,8,0,4,1,0,0,40,39,<=50K
21,3,250051,10,4,10,3,4,0,0,0,10,39,<=50K
40,0,298635,14,2,13,0,1,1,0,1902,40,30,>50K
26,6,109193,10,4,2,1,4,0,0,0,40,39,<=50K
18,3,130849,7,4,7,3,4,0,0,0,8,39,<=50K
34,1,43959,9,2,7,0,4,1,0,0,50,39,<=50K
66,1,222810,10,0,7,2,4,0,7896,0,40,0,>50K
44,5,27242,10,4,4,3,4,1,0,0,60,39,<=50K
30,3,53158,12,4,13,1,4,0,0,0,40,39,<=50K
36,5,206520,13,4,2,3,4,1,0,0,40,39,<=50K
31,3,164190,10,2,10,0,4,1,0,0,50,39,>50K
22,3,287988,10,4,12,1,4,1,0,0,20,39,<=50K
23,3,83891,9,4,12,3,1,1,0,0,40,39,<=50K
49,3,65087,14,2,3,0,4,1,15024,0,50,39,>50K
39,5,363418,13,5,2,3,4,1,0,0,35,39,<=50K
67,2,182378,13,2,8,0,4,1,9386,0,60,39,>50K
19,3,278870,10,4,5,3,4,1,0,0,16,39,<=50K
30,3,174789,12,2,3,0,4,1,0,1848,50,39,>50K
25,3,228608,10,4,2,2,1,0,0,0,40,1,<=50K
24,3,184400,9,4,14,3,1,1,0,0,30,0,<=50K
46,3,263568,9,2,6,0,4,1,0,0,40,39,<=50K
37,3,117381,14,2,10,0,4,1,0,0,45,39,<=50K
41,0,83411,9,2,7,0,4,1,0,0,40,39,<=50K
40,5,49156,10,2,10,0,4,1,0,0,20,39,<=50K
44,3,421449,9,0,0,4,4,0,0,0,40,39,<=50K
32,3,238944,9,2,6,0,4,1,0,0,40,39,<=50K
58,3,188982,9,2,5,0,2,1,0,0,20,39,>50K
48,3,175925,9,2,6,0,4,1,0,0,48,39,<=50K
34,3,164190,13,2,3,0,4,1,0,0,40,39,<=50K
29,3,232914,11,4,0,3,2,0,0,0,40,39,<=50K
46,4,120121,13,2,12,0,4,1,0,0,50,39,>50K
36,1,180805,9,4,14,1,1,1,0,0,40,39,<=50K
59,1,161944,13,4,0,1,4,1,0,0,38,39,<=50K
29,3,319149,8,2,14,0,4,1,0,0,40,26,<=50K
50,2,22428,14,4,8,1,4,1,0,0,40,39,<=50K
25,3,290528,9,2,6,0,4,1,0,0,40,39,<=50K
27,3,123984,12,4,7,1,1,0,0,0,35,30,<=50K
48,3,34186,9,2,4,0,4,1,0,0,70,39,<=50K
51,0,282680,16,4,10,1,4,0,0,1564,70,39,>50K
36,3,183892,9,0,14,1,4,1,8614,0,45,39,>50K
42,1,195124,7,0,12,4,4,1,7430,0,50,33,>50K
49,6,55938,13,2,0,0,4,1,0,0,40,39,>50K
33,3,209900,10,4,13,3,4,1,0,0,20,39,<=50K
40,3,179717,13,0,12,1,4,1,0,1564,60,39,>50K
26,3,150361,13,4,10,1,4,0,0,0,40,39,<=50K
69,2,164102,9,0,8,1,4,0,0,0,40,39,>50K
59,3,252714,9,2,6,0,4,1,0,0,30,22,<=50K
30,3,205204,9,4,0,3,4,0,0,0,40,39,<=50K
31,1,168906,12,2,0,5,4,0,0,0,35,39,<=50K
30,3,112115,13,2,3,0,4,1,0,0,50,39,>50K
27,3,116531,13,4,3,1,4,0,0,0,40,39,<=50K
20,2,202994,10,4,8,3,4,0,0,0,16,39,<=50K
56,3,191917,12,0,0,4,4,0,4101,0,40,39,<=50K
24,3,341294,9,2,6,0,4,1,0,0,40,39,<=50K
47,3,216734,13,0,12,4,4,0,0,0,50,39,<=50K
51,3,182187,13,4,10,1,2,1,0,0,35,39,<=50K
34,3,424988,9,2,2,0,4,1,0,0,45,39,<=50K
47,3,379118,9,0,7,4,2,1,0,0,9,39,<=50K
47,3,168232,10,2,0,0,4,1,0,0,44,39,>50K
20,3,147171,10,4,0,4,1,0,0,0,40,40,<=50K
34,4,207668,9,2,2,0,4,1,0,0,54,0,>50K
31,3,193650,7,0,7,1,4,0,0,0,40,39,<=50K
42,3,200187,11,0,7,4,4,0,0,0,32,39,<=50K
56,3,398067,9,6,0,1,4,0,0,0,40,39,<=50K
53,3,29658,9,2,2,0,4,1,0,0,40,39,>50K
26,3,154966,10,2,12,0,4,1,0,0,50,39,>50K
28,2,291374,6,4,8,4,2,0,0,0,40,39,<=50K
57,0,97837,10,0,10,1,4,1,0,0,48,39,>50K
34,3,117983,9,4,0,1,4,0,0,0,40,39,<=50K
31,2,345497,6,2,8,0,4,1,0,0,40,39,<=50K
24,3,64167,11,4,13,4,2,0,0,0,40,39,<=50K
20,3,315877,9,4,7,4,4,1,0,2001,40,39,<=50K
68,0,232151,10,0,0,2,2,0,2346,0,40,39,<=50K
60,3,225526,9,5,12,1,4,0,0,0,32,39,<=50K
37,0,289653,10,2,2,0,4,1,0,0,40,39,<=50K
36,0,67317,9,2,0,0,4,1,0,0,40,39,<=50K
45,3,77764,12,2,2,0,4,1,0,0,40,39,<=50K
34,3,253438,10,2,3,0,4,1,0,0,60,39,>50K
31,3,150309,13,5,3,1,4,0,0,0,70,39,<=50K
47,5,83064,13,2,4,0,4,1,0,0,60,39,<=50K
60,5,376973,9,2,2,0,4,1,0,0,42,39,>50K
75,3,311184,13,2,3,0,4,1,0,0,24,39,<=50K
43,1,159449,10,2,11,0,4,1,0,0,40,39,<=50K
18,3,168288,9,4,5,3,4,1,0,0,40,39,<=50K
25,3,74883,13,4,13,1,1,0,0,1092,40,30,<=50K
20,3,275190,9,4,0,3,4,0,0,0,40,39,<=50K
32,3,189838,9,4,12,1,4,0,0,0,50,39,<=50K
57,4,101338,13,2,3,0,4,1,0,0,20,39,<=50K
43,3,331894,10,2,14,0,4,1,0,0,60,39,>50K
18,5,40293,9,4,4,2,4,1,0,0,40,39,<=50K
41,1,88904,13,5,10,4,2,0,0,0,40,39,<=50K
48,3,145041,9,4,6,2,4,1,0,0,40,6,<=50K
35,3,46385,9,2,14,0,4,1,5178,0,90,39,>50K
41,6,363591,11,2,3,0,4,1,0,0,40,39,<=50K
23,3,183327,9,4,2,3,2,0,0,1594,20,39,<=50K
32,6,182556,13,2,11,0,4,1,0,1887,45,39,>50K
33,3,267859,9,4,2,3,4,1,0,0,40,8,<=50K
58,3,190747,9,2,6,0,4,1,0,0,40,39,<=50K
22,3,162869,10,4,12,2,4,1,0,0,65,39,<=50K
33,3,141229,10,0,7,1,4,0,0,0,50,39,<=50K
42,5,174216,15,2,10,0,4,1,0,0,38,39,>50K
25,3,366416,9,4,0,3,4,0,0,0,40,39,<=50K
39,3,172538,9,2,10,0,4,1,0,0,50,39,>50K
35,3,193026,13,2,12,0,4,1,0,0,45,39,>50K
50,3,184424,10,2,0,5,4,0,0,1902,38,39,>50K
49,1,337768,14,2,3,0,4,1,0,0,50,39,>50K
25,1,179059,13,4,10,3,4,1,0,0,40,39,<=50K
47,0,99549,10,0,0,4,2,0,0,0,40,39,<=50K
46,3,72619,10,2,3,5,4,0,0,0,40,39,>50K
42,6,55764,12,0,10,1,2,1,0,0,40,39,<=50K
37,3,30267,7,4,14,1,4,1,0,0,60,39,>50K
25,3,308144,13,4,2,1,4,1,0,0,40,26,<=50K
29,3,206351,6,2,2,0,4,1,5013,0,40,39,<=50K
26,3,282304,10,4,12,1,4,1,0,0,45,39,<=50K
26,2,176077,10,4,8,4,4,0,0,0,40,39,<=50K
45,4,142719,13,2,3,0,4,1,0,0,40,39,>50K
34,3,114973,9,5,3,4,4,0,0,0,30,39,<=50K
33,0,159548,12,4,0,4,2,0,0,0,40,39,<=50K
43,3,91209,13,2,3,0,4,1,0,0,40,39,>50K
28,3,196564,9,2,2,0,4,1,0,0,45,39,<=50K
51,5,149220,10,2,4,0,4,1,0,0,75,39,<=50K
21,3,169699,10,4,7,1,4,0,0,0,35,39,<=50K
23,3,218215,12,4,7,3,4,0,0,0,35,39,<=50K
30,3,156718,9,4,13,1,4,0,0,0,40,39,<=50K
46,3,55720,14,2,3,0,4,1,0,0,45,39,>50K
